db_name,table_name,location
snowdon,card_sales_purchases,s3://kcd-de-production/raw/etl/snowdon/card_sales/purchases
snowdon,card_sales_purchases_stat,s3://kcd-de-production/raw/stat/snowdon/card_sales/purchases_stat
snowdon,card_sales_transactions,s3://kcd-de-production/raw/etl/snowdon/card_sales/transactions
snowdon,card_sales_transactions_stat,s3://kcd-de-production/raw/stat/snowdon/card_sales/transactions_stat
snowdon,card_sales_visits,s3://kcd-de-production/raw/etl/snowdon/card_sales/visits
snowdon,cards,s3://kcd-de-production/raw/db/snowdon/snapshot/cards
snowdon,credential_keys,s3://kcd-de-production/raw/db/snowdon/snapshot/credential_keys
snowdon,credentials,s3://kcd-de-production/raw/db/snowdon/snapshot/credentials
snowdon,customer_invoices,s3://kcd-de-production/raw/db/snowdon/incremental/customer_invoices
snowdon,customer_transactions,s3://kcd-de-production/raw/db/snowdon/incremental/customer_transactions
snowdon,daily_reports,s3://kcd-de-production/raw/db/snowdon/incremental/daily_reports
snowdon,deleted_users,s3://kcd-de-production/raw/db/snowdon/snapshot/deleted_users
snowdon,delivery_apps,s3://kcd-de-production/raw/db/snowdon/snapshot/delivery_apps
snowdon,devices,s3://kcd-de-production/raw/db/snowdon/snapshot/devices
snowdon,hometax_businesses,s3://kcd-de-production/raw/db/snowdon/snapshot/hometax_businesses
snowdon,hometax_card_purchases,s3://kcd-de-production/raw/db/snowdon/incremental/hometax_card_purchases
snowdon,hometax_card_sales,s3://kcd-de-production/raw/db/snowdon/incremental/hometax_card_sales
snowdon,hometax_cash_receipts,s3://kcd-de-production/raw/etl/snowdon/hometax/hometax_cash_receipts
snowdon,hometax_invoices,s3://kcd-de-production/raw/etl/snowdon/hometax/hometax_invoices
snowdon,hometax_overdue_taxes,s3://kcd-de-production/raw/db/snowdon/snapshot/hometax_overdue_taxes
snowdon,hometax_purchases_cash_receipts,s3://kcd-de-production/raw/db/snowdon/incremental/hometax_purchases_cash_receipts
snowdon,hometax_purchases_invoices,s3://kcd-de-production/raw/db/snowdon/incremental/hometax_purchases_invoices
snowdon,hometax_sales_cash_receipts,s3://kcd-de-production/raw/db/snowdon/incremental/hometax_sales_cash_receipts
snowdon,hometax_sales_declarations,s3://kcd-de-production/raw/db/snowdon/snapshot/hometax_sales_declarations
snowdon,hometax_sales_invoices,s3://kcd-de-production/raw/db/snowdon/incremental/hometax_sales_invoices
snowdon,hometax_stat,s3://kcd-de-production/raw/stat/snowdon/hometax/hometax_stat
snowdon,hometax_tax_notices,s3://kcd-de-production/raw/db/snowdon/snapshot/hometax_tax_notices
snowdon,hometax_tax_payments,s3://kcd-de-production/raw/db/snowdon/snapshot/hometax_tax_payments
snowdon,hometax_tax_refunds,s3://kcd-de-production/raw/db/snowdon/snapshot/hometax_tax_refunds
snowdon,hometax_vat_declarations,s3://kcd-de-production/raw/db/snowdon/snapshot/hometax_vat_declarations
snowdon,hometax_wht_declarations,s3://kcd-de-production/raw/db/snowdon/snapshot/hometax_wht_declarations
snowdon,iamport_customers,s3://kcd-de-production/raw/db/snowdon/snapshot/iamport_customers
snowdon,issuer_histories,s3://kcd-de-production/raw/db/snowdon/snapshot/issuer_histories
snowdon,memberships,s3://kcd-de-production/raw/db/snowdon/snapshot/memberships
snowdon,monthly_reports,s3://kcd-de-production/raw/db/snowdon/incremental/monthly_reports
snowdon,palce_comments,s3://kcd-de-production/raw/db/snowdon/incremental/palce_comments
snowdon,phones,s3://kcd-de-production/raw/db/snowdon/snapshot/phones
snowdon,place_comments,s3://kcd-de-production/raw/db/snowdon/incremental/place_comments
snowdon,place_reviews,s3://kcd-de-production/raw/db/snowdon/incremental/place_reviews
snowdon,places,s3://kcd-de-production/raw/db/snowdon/snapshot/places
snowdon,pos_agents,s3://kcd-de-production/raw/db/snowdon/snapshot/pos_agents
snowdon,report_logs,s3://kcd-de-production/raw/db/snowdon/incremental/report_logs
snowdon,scrapings,s3://kcd-de-production/raw/db/snowdon/snapshot/scrapings
snowdon,shinhancard_businesses,s3://kcd-de-production/raw/db/snowdon/snapshot/shinhancard_businesses
snowdon,shinhancard_customer_statistics,s3://kcd-de-production/raw/db/snowdon/incremental/shinhancard_customer_statistics
snowdon,subscriptions,s3://kcd-de-production/raw/db/snowdon/snapshot/subscriptions
snowdon,traders,s3://kcd-de-production/raw/db/snowdon/snapshot/traders
snowdon,transactions_stat_with_meta,s3://kcd-de-production/raw/stat/snowdon/card_sales/transactions_stat_with_meta
snowdon,users,s3://kcd-de-production/raw/db/snowdon/snapshot/users
snowdon,vendor_invoices,s3://kcd-de-production/raw/db/snowdon/incremental/vendor_invoices
snowdon,vendor_transactions,s3://kcd-de-production/raw/db/snowdon/incremental/vendor_transactions
snowdon,weekly_reports,s3://kcd-de-production/raw/db/snowdon/incremental/weekly_reports
snowdon,yogiyo_orders,s3://kcd-de-production/raw/db/snowdon/incremental/yogiyo_orders
snowdon,yogiyo_payments,s3://kcd-de-production/raw/db/snowdon/incremental/yogiyo_payments
